name,position_desc
,
python开发,"1.配合NLP 团队成员进行算法接口、数据处理、模型集成模块的开发和部署。
2.负责算法模型的部署以及平台模型管理的开发工作。
任职要求
1.本科以上学历，有两年及以上python开发经验。
2.熟悉数据库操作、具有一定的Mysql、MongoDB、Redis、hdf应用经验。
3.有过爬虫、数据处理、数据清洗、尤其是文本数据处理经验。
4. 熟悉flask/django 接口设计、日志管理、消息队列和异步调用设计。
5.熟悉shell脚本、有一定的Docker、k8s的使用经验。
职能类别：
Python开发工程师
关键字：
python爬虫开发工程师数据清洗
微信分享"
,
python开发,"岗位职责:
1.后端实现，保障稳定性、性能。包括需求分析分解、设计、开发;
2.与产品其他部分联动，使用规范的流程思维，定义接口设计并跟进完成;
3.处理服务端开发中的常见问题;
任职要求:
1.计算机等相关专业的专科以上学历；
2.熟练使用 Python 及 Linux环境，Redis、MySQL数据；
3.熟悉敏捷开发；
4.具备良好的团队合作和沟通能力，具备良好的学习钻研能力；
5.优越的办公环境，朝九晚六周末双休
职能类别：
高级软件工程师
微信分享"
,
python开发,"岗位职责:
1. 负责浦发银行相关项目后台开发工作；
2. 负责业务相关数据采集、加工、整理、分析，开发和维护；
3. 参与数据处理框架的开发和数据处理平台的建设等。

任职要求：
1. 本科及以上学历，计算机、数学、物理等相关专业，优秀者可以放宽专业条件，3年及以上Python开发经验；
2. 熟悉常用的Python数据结构、算法和设计模式等， 熟悉 Linux ，熟练使用MySQL、Redis、RabbitMQ、MongoDB等常用队列中间件及数据库，熟悉Tornado、Django、Flask等常用的python web框架；
3. 有良好的编程思想、代码规范以及测试系统，善于分析定位和解决问题，了解数据库性能调优。
4.具备良好的服务意识，高度责任感，沟通能力和良好的语言表达能力，具备团队协作精神。
职能类别：
Python开发工程师
微信分享"
,
python开发,"岗位职责:
1.后端实现，保障稳定性、性能。包括需求分析分解、设计、开发;
2.与产品其他部分联动，使用规范的流程思维，定义接口设计并跟进完成;
3.处理服务端开发中的常见问题;
任职要求:
1.计算机等相关专业的专科以上学历；
2.熟练使用 Python 及 Linux环境，Redis、MySQL数据；
3.熟悉敏捷开发；
4.具备良好的团队合作和沟通能力，具备良好的学习钻研能力；
5.优越的办公环境，朝九晚六周末双休
福利待遇：
1、【薪资】转正6-1W，一年后年薪10-15万。
2、【保险】五险一金
3、【涨薪与发展】年底2-6月奖金，并每年两次调薪。
4、【其他福利】定期体检，月度聚餐，节日旅游，生日奖
5、【工作时间】五天工作制，早9点-晚18：00，周末双休
职能类别：
Python开发工程师
关键字：
python
微信分享"
,
python开发,"1. 熟练使用Python常用第三方库（包括但不限于Pandas、numpy）；
2. 熟练使用Python Django框架，有过接口开发经验者优先；
3. 熟练hadoop、spark、impala等大数据框架；
4. 熟悉常用算法；
5. 熟悉常用Linux系统常用命令及环境搭建；
6. 至少熟悉一种数据库MySQL/Clickhouse；
7. 熟悉Docker容器和K8s；
8. 熟悉Git、Jenkins等；
9. 有交易系统、量化系统开发经验者优先；
10. 有AI相关经验者优先；
11. 具备较强的逻辑分析能力，良好的团队协作能力,工作认真负责，耐心仔细，学习能力强。

4年及以上工作经验
职能类别：
Python开发工程师
微信分享"
,
python开发,"任职要求：
1、大专以及以上学历，年龄18-28岁，可接受应届毕业生，计算机相关专业优先；
2、熟悉Windows及Linux下python的安装、部署及调试等；
3、具备良好的沟通协调能力和团队合作意识，工作踏实，态度积极，能够承受工作压力。
员工福利：
1、签订正式劳动合同，享受国家规定的保险福利待遇；
2、五险一金、周末双休、年底分红；
3、定期旅游，超长年假；
4、良好的晋升机制，广阔的晋升空间；
5、八小时工作制，无加班；
职能类别：
软件工程师
关键字：
python软件开发开发开发工程师工程师
微信分享"
,
python开发,"任职要求：
1、熟悉Python语言，有2年以上的实际 Python Web 开发经验，至少了解一种framework（tornado,flask,Django,fastapi等），有fastapi经验者优先
2、熟悉Redis，MongoDB，RabbitMQ等
3、熟悉Mysql、Redis、RabbitMQ等中间件
4、了解异步处理，消息处理模式，具备HTTP，TCP等网络服务端开发经验
5、有良好的代码习惯，要求结构清晰，命名规范，逻辑性强，代码冗余率低
6、具备良好的学习能力、抗压能力、自主解决问题能力

岗位职责：
1、搭建系统开发环境，完成系统框架和核心代码的实现，负责解决开发过程中的技术问题
2、基于 Python 的 web 快速开发、相关优化及产品部署
3、参与 Python 技术的相关产品规划、需求、设计、开发及测试等研发工作
4、针对具体业务场景做并发异步服务的开发和优化

职能类别：
Python开发工程师软件工程师
关键字：
Python语言PythonWeb后台
微信分享"
,
python开发,"岗位职责：
1、负责业务系统的设计、开发和优化工作；参与核心业务系统的技术规划和业务规划工作，深入理解业务需求，抽象系统模型，进行系统设计及开发工作；
2、与需求方沟通需求，独立完成对需求的分析和设计工作；
3、维护平台与客户系统正常运行，及时排查和处理生产问题；
4、在保障系统的稳定性，可维护性的基础上，快速响应业务需求。

任职资格：
1、计算机或相关专业***专科及以上；
2、精通Python开发，并具有2年以上Python开发经验；熟练使用Python常用框架Django/Flask，熟悉Restful API；
3、了解分布式和微服务设计理念，熟练掌握常用的分布式开发框架，了解Kafka，Redis等开源中间件；
4、熟练掌握MySQL数据库，具备MySQL索引优化，查询优化能力，熟悉redis
5、熟悉Git，GitHub开发流程；
6、有良好的编码习惯，对代码和设计质量有严格要求，重视Code Review；
7、具有良好的编程思想、沟通、团队合作精神、优秀的分析问题和解决问题的能力；具备强烈的责任心；
8、拥有java实际开发经验，优先考虑。
职能类别：
数据分析师
关键字：
python爬虫开发
微信分享"
,
python开发,"岗位职责：
1、开发分布式网络爬虫；
2、提取结构化信息；
3、识别结构化信息的质量；
4、负责大规模文本、图像等数据的抓取、结构化信息的提取、质量识别等工作。

岗位要求：
1、熟悉 Linux 开发环境，熟练使用 Shell；
2；熟悉 高并发、高性能分布式系统；
3、熟悉 HTTP协议，熟悉 HTML、JavaScript、XPath；
4、熟悉 网络协议；
5、从事 Python 开发 1年及以上；
6、熟练使用 Python 进行抓取及格式化信息提取。
注：此岗位为远程办公岗位。
职能类别：
Python开发工程师
关键字：
python爬虫软件开发软件工程师
微信分享"
,
python开发,"工作职责:
1、按公司项目的设计要求，按质按量地完成项目模块的开发工作；
2、现有系统的开发维护工作，解决使用中遇到的问题；
3、积极参与系统的架构设计及技术攻关的工作；
4、日常项目进度跟踪、推进，解答遇到的系统问题，整理形成FAQ，做好内外知识分享；
任职资格:
1、2年以上系统开发经验
2、熟悉python编程，熟悉基本的数据结构和算法设计，熟悉java等其他编程语言优先
3、熟悉web前台技术，Html、Css、Js、Jquery、Vue等
4、有数据库设计开发经验，熟悉sql语言，掌握至少一种主流数据库(Mysql、Oracle、Postgresql等)
5、熟悉SAP 、金蝶、用友、odoo等系统实施、开发经验者优先
6、熟练Linux下项目开发和部署，熟练使用git及主流调试工具
7、代码习惯好，有具有良好的沟通能力及文档编写能力
职能类别：
Python开发工程师
微信分享"
,
python开发,"工作职责:
1. 独立完成基于Python的项目及其他开发lead安排的开发任务。
2. 有追踪解决bug的能力，能够记录反馈程序上的问题，让程序迭代优化。
3. 调研新技术并做技术分享会。
任职资格:
1. 1-3年及以上工作经验。
2. 本科及以上学历。
3. 有1年以上python语言开发经验。
4. 有Azure AWS Ali云项目开发经验者优先，有power BI，tableau相关报表开发工具项目经验优先。
5. 有学习新技术意愿。
6. 有全栈开发能力和意愿。
7. 有团队协作能力和良好的沟通能力。
我们提供：
1、行业内有竞争力的薪酬；
2、更广阔的个人发展和成长空间；
3、统一缴纳五险一金；额外还有商业补充医疗
4、各种补贴、福利等员工关怀；
5、舒适的办公环境。
总之，我们希望您选择的不止是一份工作，而是一份有工作成就感和生活幸福感的事业，期待您的加入！
神州数码集团去年财年销售收入近千亿，全国近2万名优秀员工；团队稳定；我们愿意培养人才，如果你希望找个大平台，精进发展和提升个人能力，只要你有学习意愿，欢迎投递简历。
办公地址：派驻公司：采埃孚汽车科技(上海)有限公司 工作地点：上海市嘉定区泰波路366号
疫情期间，我们会采用在线面试流程，***限度的保障候选人的安全
职能类别：
Python开发工程师
微信分享"
,
python开发,"工作职责：
1. 独立完成基于Python的项目及其他开发lead安排的开发任务。
2. 有追踪解决bug的能力，能够记录反馈程序上的问题，让程序迭代优化。
3. 调研新技术并做技术分享会。
 
任职要求：
1. 1-3年及以上工作经验。
2. 本科及以上学历。
3. 有1年以上python语言开发经验。
4. 有Azure AWS Ali云项目开发经验者优先，有power BI，tableau相关报表开发工具项目经验优先。
5. 有学习新技术意愿。
6. 有全栈开发能力和意愿。
7. 有团队协作能力和良好的沟通能力。
职能类别：
Python开发工程师
微信分享"
,
python开发,"公司有七年的扎实基础，现处于高速发展期。公司主营ERP、MES、数据采集系统、WMS等企业管理软件，服务于智能制造领域，现因公司业务增长及企业发展需要，急聘python后端开发工程师，岗位要求如下：
1、工作经验1-3年，熟悉python, tornado或者Django者，优秀应届生也可考虑；
1、熟悉python, tornado或者Django;
2、有python和tornado或者Django相关项目的工作经验;
3、熟悉全栈的优先，包括JavaScript，html5，SQL，Mongodb等；
4、本公司的产品是面向制造业的管理系统，有数据采集系统、ERP、MES、WMS等企业管理系统工作经验的优先；
公司非融资企业，具备坚实的基础及优越的发展前景，将为参与其中的员工提供广阔的发展前景及锻炼机会，欢迎加入！
职能类别：
Python开发工程师
关键字：
pythontornadodjango开发工程师后端软件开发软件工程师开发
微信分享"
,
python开发,"岗位职责：
1、根据产品具体要求，承担开发任务，按计划完成任务目标；
2、负责公司项目Python开发、功能及性能测试；
3、参与产品接口设计规范的制定与管理。

岗位要求：
任职要求：
1、本科以上学历，计算机相关专业；
2、熟练掌握python编程，熟悉linux开发环境；
3、熟练掌握HTML语言，熟悉HTTP协议；
4、熟悉MySQL数据库，熟悉Nosql数据库如Redis等掌握一种或多种爬虫框架；
5、有爬虫开发经验者优先；
6、勤奋好学，责任心强，工作踏实，能接受挑战性任务，具有良好的交流与沟通能力,有团队精神。
职能类别：
软件工程师
关键字：
python工程师软件工程师开发工程师
微信分享"
,
python开发,"一、企业介绍

重庆道微投资管理有限公司是重庆地区首屈一指的对冲基金管理公司和私募基金管理公司。
公司由美国常青藤盟校毕业人员创办，以最为先进的投资理念在全球范围内进行商品、股票、外汇等投资。多年的年投资回报率高达30%-40%。团队汇集了国内外知名高校优秀人才，各成员均具有相当的投资经验和实体企业工作经验。团队背景涵盖科学、工程、金融、管理等多个领域，特别在计算机科学与工程方面，具有深厚功底。
    
公司投资策略多样化，包括趋势、套利、价值分析、及各种基于数学统计和数据挖掘的投资方法。投资标的覆盖市场多，品种丰富，能使投资机会***化。
我们认可的主要方法是：西蒙斯的以严密的概率方法和工程方法为基础的程序化投资方法；巴菲特的价值投资理念；索罗斯的以“反身性”为代表的投资哲学。其中，程序化投资方法是我们在国内商品和金融期货市场使用得最为成熟的方法。其基本思路为——任何一种具体的投资/投机方法，需要有严格的假设及验证过程。即该方法需要能清晰地描述为计算机程序，并在历史数据上进行有统计意义的检验，并在未来的数据基础与历史上具有可比性的前提下，使用该方法获得低风险情况下的高收益。具体的方法涉及数学、计算机科学相关的数据挖掘、人工智能等技术。

    公司提供高级技术环境，包括人工智能、超算、高性能数据库等高新技术的研发，以及创新计算架构和高级计算范式的深度使用等。在这里，你可以接触到先进的高科技和优秀的底层技术平台。公司诚挚欢迎热爱技术，在计算机高新技术领域追求长期事业发展的优秀人才！

二.招聘对象：Python开发工程师
    （一）工作内容：
    1、负责用python或其他语言实现金融产品的后端研发；
    2、对金融市场进行数据处理和分析；
    3、负责公司核心业务理念的编程实现和算法优化。

        （二）职位要求：
    1、工作踏实，责任心强，有强烈的自我驱动力和学习的意愿；
    2、熟练使用Python语言，基础扎实，并且愿意学习工作中涉及的其他语言；
    3、***本科以上学历，计算机相关或其他理工科专业优先，***、***院校优先；
    4、应届生给予灵活的实习考察期间，给予对方双向选择的机会与空间。

              三、来我们这里工作，你能得到什么？
    （一）一流行业的长期发展机会，掌握先进的技术和投资能力，获得多重高回报；
    （二）接触和见识到国内少有的优秀的高性能的交易平台，了解投资管理公司的运作；
    （三）与一流投资专家和技术大牛一起工作的机会；
    （四）专人带领，学习成长快人一步；
    （五）舒适的办公环境，免费零食饮料提供。


职能类别：
Python开发工程师数据分析师
关键字：
python软件工程师后端开发
微信分享"
,
python开发,"您将从事：
1、负责公司安全检测产品开发；
2、负责产品部分引擎功能开发、维护；
3、负责云推送系统，云消息系统，底层协议，框架设计和开发；
4、负责按照项目设计的数据库结构进行编码和单元测试；
5、根据开发规范与流程独立完成编码、测试及相关文档。

您需具备：
1、本科以上学历，技术机相关专业，三年以上Python开发经验；
2、 扎实的python基础，熟练使用Python常用库，设计模式，熟练使用PyQTS；
3、熟悉Linux，熟练使用Shell命令；
4、精通Mysql、Redis、MongoDB等数据库；
5、精通至少一种 Web 框架，如 Django、Flask、Tornado等；
6、具备良好的代码编程习惯，学习能力和沟通能力。

您将获得：
1、 环境：开放明亮的办公环境、和谐互助的团队；
2、 工资：优于市场行情的岗位薪酬，让您价有所值；
3、 奖金：根据员工绩效表现和团队业绩，提供丰厚的绩效奖金和年终奖金；
4、 五险一金：养、失、工伤、医疗、生育、公积金，一切为您保驾护航；
5、 节日：节日福利和免费旅游，让我们一起去看看世界到底有多大；
6、 活动：在这里除了工作，我们还有定期的娱乐和趣味活；
7、 培训：公司为员工提供多种培训，并提供资助选送部分员工参加外部培训，让您在知识的海洋畅游，一起与同事们共学习、共进步；
8、 晋升：公司将为有能力的你提供宽广的职业晋升通道，让你在企业中能得到个人价值的完美展现。

我们希望：
你是一个执着的人。。
你是一个有责任感的人。。
你是一个善良而有爱心的人。。

只要您有能力，欢迎您来谈您期望的薪资和奖金；我们提供开放分享的平台，来吧，提出您的计划和建议，来这里实现你的人身价值和目标！

招聘负责人
万小姐
QQ号码: 2279567378
联系邮箱:hryje1319@163.com
职能类别：
高级软件工程师
微信分享"
,
python开发,"1、基于Python开发框架，开发和优化功能模块；
2、开发库存，餐饮，零售，维修功能系统
3、配合其他系统进行接口对接；
4、相关文档的编写；
5、执行或协助测试工作，协助产品部署

任职要求：
1、计算机相关专业，三年以上Python开发经验；
2、熟悉库存系统，零售/餐饮系统，资产系统，维护系统等
3、熟悉PostgreSQL的开发、调优和运维，精通SQL；
4、基本的Linux运维能力
5、良好的编码习惯；

职能类别：
Python开发工程师
关键字：
pythonodoo爬虫零售餐饮系统酒店自助系统
微信分享"
,
python开发,"岗位职责：

1、独立完成后台服务功能模块的设计与开发；

2、配合团队其他成员进行模块开发及整合；

3、维护所负责的服务模块，并不断持续优化功能系统；

4、确保所负责的服务模块能够达到产品要求的质量标准（响应、错误率、不间断服务指标）

任职要求

1.2年以上python工作经验，熟悉JAVA更佳。

2.熟练掌握django， flask或其他web框架

3. 熟练掌握PyQt4设计框架

4.熟悉restful，oauth等框架或者技术

5.熟悉Linux操作系统，熟悉zabbix。

6.具备数据库设计能力，熟悉Redis / MongoDB等NoSQL技术，熟悉git，

7.独立解决问题的能力 有良好的团队工作意识 能够承担压力
职能类别：
Python开发工程师
关键字：
python软件工程师
微信分享"
,
python开发,"职位描述：
1.负责用户行为分析、客户画像、智能推荐等相关大数据分析及运算开发；
2.负责大数据分析体系的规划、设计和建设；
3.收集、整理、分析、统计各类数据指标；
4.负责大数据分析、自然语言处理、机器学习探索和实现；
职位要求：
1.本科及以上学历，3年及以上大数据开发经验，软件工程/计算机/通信/数学/统计等相关专业；
2.能熟练使用 Python语言开发；
3.熟练掌握pandas的常用用法，以及熟悉pandas的高级用法；
4.熟悉Oracle、Mysql等关系型数据库；
5.有hadoop、spark、flink等至少一种大数据平台的使用经验；
6.有用户行为分析、客户画像、智能推荐、数据仓库建设、商业数据分析、增长项目经验者优先。
7.具备较强的表达能力和抽象总结能力，具备极强的逻辑思维能力；
8.有光学字符识别(OCR)、自然语言处理(NLP)、机器学习等经验者优先；
9.有java开发工作经验者优先

职能类别：
Python开发工程师
关键字：
python
微信分享"
,
python开发,"任职资格： 
1、 3年以上Python开发经验，熟悉pandas、numpy等数据处理模块，以及Python的Web开发框架，如django、flask等； 
2、 熟悉Oracle、Mysql等关系型数据库； 
3、 具有金融行业开发背景优先； 
4、 良好的沟通能力和团队合作精神，责任心强。

岗位职责
1、 参与投资数据中心的指标开发工作； 
2、 参与稽核和风控部门的数据处理和算法模型开发工作； 
3、 Django指标服务的运维管理。
职能类别：
Python开发工程师
关键字：
python爬虫djangopandas
微信分享"
,
python开发,"岗位职责：
1 、负责AI产品开发，技术难点攻关等；

2 、负责产品整体软件性能提升及架构优化；

3、 跟踪业界最新进展，了解新技术突破情况。

职位要求：

1、3年以上相关工作经验，统招本科及以上学历，计算机、通信、电子相关专业；

2、精通Python语言开发；有Java语言经验者优先；

3、熟悉机器学习和深度学习，拥有深度学习开发经验；

4、了解机器学习算法和现代人工神经网络，包括CNN、RNN、LSTM及GAN；有自动文本生成经验者优先。
职能类别：
Python开发工程师
微信分享"
,
python开发,"配合技术架构师完成相应模块开发任务，确保项目高质量按时交付；
根据项目需求，配合完成相关技术文档手册编写；

任职要求：
1年以上Python经验，至少熟练掌握 SQL，熟悉至少一种关系型数据库；
熟练掌握Python语法，对面向对象编程有一定理解；
对Python性能优化有一定了解，对Cython/PyPy等有一定了解；对Python运行原理有了解；熟悉常用的web框架；（Django/Tornado/Flask等）；对用过的开源框架，能了解到它的原理和机制；
了解windows下常用Python GUI库；
熟悉C/C++/C#/Java其中一门语言经验者优先。

职能类别：
Python开发工程师
关键字：
python
微信分享"
,
python开发,"1.参与系统需求分析与设计，模块的开发工作；
2.根据开发进度和任务分配，完成相应模块的开发、编程、测试任务，解决关键问题和寻找技术方案 。


任职资格：
1. 5年以上开发经验,Python基础扎实，熟悉常用的类库,理解面向对象编程.
2. 精通但不限于Django,Tornado等开源框架，至少两年以上的web开发经验,
3. 熟悉常用的工具如Redis，Memcached，Mongodb，Mysql，Nginx等的基本原理和使用. 
4. 熟悉centos相关生态环境.熟悉KVM虚拟机管理,具备基本的网络配置能力.
5. 熟悉git的使用,分支,合并,回滚.具备基础的CI/CD思想.能够设计实现自动化构建交付过程
职能类别：
Python开发工程师
微信分享"
,
python开发,"职位描述：
 1、数据接入、处理及存储
 2、大数据处理与分析
 3、架构设计及功能设计
 4、现有框架性能优化
任职资格：
 1、5年以上Python开发经验
 2、熟悉Linux开发环境，熟练使用Shell
 3、熟悉Linux下TCP/IP网络程序开发
 4、至少熟悉一种Flask、Tonordo、Django等Http服务开发
 5、至少熟悉一种Kafka、MQTT、RabbitMq、Redis等中间件的使用
 6、至少熟悉一种非关系数据库（MongoDB、Neo4j）的使用
 7、熟练使用git、svn等版本控制工具
 8、熟悉Pandas、Numpy开发中优先
 9、熟悉Flink、Spark大数据开发者优先
 10、熟悉机器学习者优先
 11、熟悉高并发、高性能分析系统有限
职能类别：
Python开发工程师
关键字：
python软件开发django
微信分享"
,
python开发,"岗位职责：
1. 跟香港同事进行需求沟通，以确保交付的产品符合用户需求
2. 根据项目开发计划，项目需求文档，独立完成代码的编写,并进行单元测试
3. 根据质量标准和测试计划进行测试
4. 文档的编写
5. 听从上级的安排，参与技术研究

岗位要求：
1、有3年或以上工作经验，一年以上Python开发经验，熟悉PEP8规范及语法；
2、熟悉Python语言，并熟悉Pandas库；
3、熟悉Windes Service 、Linux、MySQL、nginx等配置和使用；
4、有NodeJS, Java相关Web或后端开发经验者优先；
5、懂粤语、日常英文优先考虑

福利待遇：
1. 全额购买五险一金是标配，你最想要的周末双休，假期超多，8天~20天超长年假、全薪入职纪念假、全薪生日假、全薪家庭关顾假、带薪事假。
2. 补充商业医疗保险、年度体检、12天全薪病假，不止关心你的工作还关心你的健康。
3. 具有良好的晋升制度和杰出员工奖励制度，努力的小伙伴需要被看见和肯定。
4. 提供在职培训和培训资助，期待你与公司一起变得更棒
职能类别：
Python开发工程师
关键字：
python爬虫
微信分享"
,
python开发,"岗位职责
 负责模型训练平台后端训练引擎、服务发布等模块开发 
调研训练加速、推理优化等技术并应用于训练平台
负责训练平台日常维护工作
岗位要求
 本科以上学历，计算机相关专业 
基础扎实，熟练掌握 Python，掌握其他语言如 C++/Golang 者优先 
至少熟练掌握一种如 Django/Flask/Tornado 等 Python 框架 
熟悉 MySQL/MongoDB/Redis 等常用数据库 
熟悉基于 Linux 的开发环境，掌握 shell 脚本编程 
了解Tensorflow、Pytorch等训练框架者优先 
了解K8S、容器编排等技术，有相关经验者优先 

职能类别：
Python开发工程师
微信分享"
,
python开发,"工作职责:
1. 负责公司产品实验室自动化测试平台程序开发
2. 负责程序开发技术文档的编写

任职资格:
1. 本科及以上学历，计算机/电子/通信/自动控制等相关专业
2. 熟悉Python语言编程
3. 具备QT界面(Pyside2)开发经验，有自定义控件编程经验者优先
4. 熟悉基本的硬件原理和电路，有自动化测试经验者优先
5. 熟悉电源、万用表、AP、示波器等实验室设备操作经验优先
6. 优秀的团队协作精神，良好的沟通能力和文档撰写能力
职能类别：
Python开发工程师
微信分享"
,
python开发,"1.统招专科以及以上学历，学信网可查，计算机相关专业。
2.熟练使用Python语言，熟悉基本语法和数据结构等。
3.有1年以上的Python开发工作经验，掌握负责模块的使用的技术，思路清晰。
4.喜欢学习，善于思考和总结。
职能类别：
Python开发工程师
关键字：
python
微信分享"
,
python开发,"此职位为上海尔乐美讯文化传播有限公司招聘
工作职责：
- 负责对目标数据分析和提取；
- 负责 App 的数据抓取和链路优化（如逆向分析、脱壳等）；
- 研究爬虫策略和防屏蔽规则；
职位要求：
- 有 Python 爬虫经验，计算机相关专业，有影视类数据经验优先；
- 熟悉掌握至少一种开源爬虫框架（Scrapy，Appium，Selenium，etc..）；
- 熟悉动态网页抓取、App 抓取等技术，熟悉常见抓包工具；
- 具有 Javascript、App 逆向相关经验；熟悉常见反爬风控手段；
- 具有团队合作精神，有责任感，对工作认真负责，有较强的协调和沟通能力；
职能类别：
Python开发工程师
关键字：
python爬虫软件工程师软件开发
微信分享"
,
python开发,"负责公司IT产品开发

负责公司IT产品调优

 至少掌握一项前端框架

了解HTML CSS

了解Python Django 框架*** 

了解MySQL 数据库***

有爬虫经验,要有3-5人带团队的经验的，2年以上工作经历的

有学习能力，热爱IT前后端技术

有英文口语能力

职能类别：
Python开发工程师
微信分享"
,
python开发,"岗位职责:
1.负责系统的需求分析和功能设计，完成系统的开发和维护
2.快速学习并理解业务知识，准确的实现业务需求，确保安全、质量、性能和可扩展性
3.解决系统研发中遇到的技术难题，并给出合理性方案
4.对现有系统持续进行优化和改进
5.组织完成各软件项目的程序设计、前后端代码编写、代码走查、模块测试和应用系统集成工作，确保项目开发如期完成，确保符合需求和设计的要求
6.负责产品预研阶段技术评审，功能模块的设计和代码实现，产品的验证、验收工作


任职资格:
任职资格
1.本科及以上学历，计算机相关专业优先；
2.有3年以上工作经验，至少完整负责过一个项目的设计和实现，具有良好的代码编写习惯
3.具有良好团队合作精神，有高度的责任心，能在开发过程中把控代码质量
4.有丰富的数据库建模经验，有MySQL、MongoDB、Redis使用经验
5.熟练Python, 熟练Django框架，有扎实的编程功底，具备良好的编码规范，熟练掌握面向对象和数据结构，并应用到项目研发中
6.有微服务架构设计与开发经验
7.有系统性能优化和项目重构经验
职能类别：
Python开发工程师
微信分享"
,
python开发,"任职要求：
1、计算机、应用数学、人工智能、统计学等相关专业，本科及以上学历，3年以上工作经验；
2、熟练掌握python，有良好的编程习惯和风格，熟悉 Linux 开发环境，熟悉常用的机器学习算法，了解sklearn、pytorch、tensorflow等至少一种机器学习开发框架；
3、熟悉至少一种主流关系型数据库的使用（如MySQL，PostgreSQL等），熟悉常用CI\CD工具和测试框架的使用。
4、扎实的编程能力，熟悉常用的设计模式、数据结构和微服务架构，具有良好的软件工程习惯和实践能力
5、良好的团队合作精神和沟通能力，较强的责任心；
6、较强的问题分析能力和解决能力；

具备以下一个或多个条件者优先：
1、熟悉云原生相关技术，如Docker、Kubernetes、微服务架构等；
2、具备大规模集群资源管理和调度研发经验，熟悉GPU等异构资源的管理调度；
3、具备jupyterlab/kubeflow/airflow等工具的应用经验；
4、有GPU编程经历者优先；
5、了解TensorFlow/PyTorch/PaddlePaddle等深度学习框架，了解常见的深度学习算法；
6、了解模型训练常见加速方法，例如混合精度训练、低比特训练、梯度压缩等；了解自动化特征工程，神经网络搜索，超参优化相关方法；了解模型压缩加速的最新研究和技术进展，包括但不限于模型剪枝、量化、知识蒸馏等；
7、在相关开源项目有贡献者优先
职能类别：
Python开发工程师
关键字：
python、算法
微信分享"
,
python开发,"工作职责:
1.负责安全产品工具开发；
2.负责反外挂数据处理；
任职资格:
-精通python开发，具有开发经验一年以上
-熟悉常用算法和数据结构，熟悉网络编程、多线程编程技术
-具有多个项目开发经验
-有较强的责任感，具有程序员精神，主动、卓越、合作、敬业
-对反木马或反外挂有浓郁的兴趣
-具有安全产品开发或分析经验者优先
职能类别：
Python开发工程师
微信分享"
,
python开发,"岗位职责：
1、主要从事计算机和通信系统相关软件开发工作；
2、主要领域为后台服务软件开发；
3、负责部分软件模块/子系统的设计、开发、测试全过程；
4、相关技术文档编写。
任职要求：
1、有一定软件开发经验，具有良好的编程习惯，能编写正确、健壮的代码；
2、能独立完成小规模软件（或模块）的设计、编码、测试的全过程；
3、熟悉Python编程语言，掌握基础数据结构和算法；
4、较强的英文技术文档阅读能力；
5、具有在新领域快速学习的能力。
有下列相关经验者优先考虑：
1、熟悉基础网络协议，具有网络协议相关开发经验
2、熟悉Linux 下的VPN、NAT、QoS、端口映射、防火墙等网络应用的配置和开发；
3、Unix/Linux下的软件开发；
4、多线程应用开发。

职能类别：
Python开发工程师
微信分享"
,
python开发,"岗位职责

1、根据业务需求与规划，进行系统功能设计、部署设计与运维设计，组织与确认技术与产品的选型工作；
2、协助项目经理制定项目计划和控制项目进度；
3、参与核心代码的编写工作。

任职要求

1、***大学本科及以上学历，计算机科学与技术、信息工程、信息管理；
2、一年及以上IT相关工作经验；
3、熟练掌握至少2门编程语言（C++/Python/Go/Java/JavaScript）
4、深入理解各类技术与产品的原理与思想，有较强需求分析和技术设计与实现能力；
5、具有良好组织协调能力和沟通协调能力；
6、做过大型企业IT总体规划、设计者优先。
职能类别：
Python开发工程师
微信分享"
,
python开发,"工作职责：
1. 负责云平台的架构设计以及技术实现；
2. 负责云平台的后台设计以及实现；
3. 负责关键技术的预研、方案选型，并采用对应技术解决关键问题。

岗位要求：
1. 2年以上python/go后台开发经验；
2. 编程基本功扎实，至少精通一种编程语言：Python/Go；熟悉基本的数据结构、算法；
3. 熟悉Kubernetes、Docker等开源组件的架构及实现原理者优先；有云原生开发经验优先；
4. 熟悉运维相关系统工具与流程；熟悉Devops/CI/CD，具有相应二次开发能力者优先；有CMDB开发经验者优先；
5. 对新技术敏感，求知欲强，能够快速学习并具备较强的技术领悟能力；
6. 有强烈的上进心和责任感；具有良好的逻辑思维、语言表达沟通能力以及团队协作精神。
职能类别：
Python开发工程师
微信分享"
,
python开发,"      1. 负责Python后端服务开发，解决业务逻辑和数据产品相关业务
     2. 负责搭建和维护后台服务
     3. 负责服务 API开发 
要求
     1、2年以上Python后端开发经验，熟悉MVC架构，精通Flask/Django等框架；
     2、熟悉mysql、redis等常用储存方案及基本原理，能够独立地合理设计数据库结构；
     3、熟悉网络编程，熟悉tcp，http等通讯协议，熟练使用多进程和多线程； 
职能类别：
Python开发工程师
关键字：
python
微信分享"
,
